"state","count"
"VA ",451
"CA ",397
"FL ",292
"GA ",119
"NC ",118
"PA ",110
"OH ",95
"TX ",76
"IA ",71
"MI ",67
"TN ",64
"AL ",63
"DC ",52
"KY ",46
"UT ",39
"CO ",39
"MN ",37
"ME ",37
"MA ",36
"MD ",31
"NY ",29
"CT ",27
"DE ",26
"LA ",20
"NJ ",19
"SC ",19
"IN ",13
"AR ",12
"MS ",12
"IL ",12
"MO ",9
"WA ",8
"NE ",7
"NH ",7
"OR ",4
"KS ",3
"NV ",2
"ID ",2
"WV ",2
"NM ",2
"AZ ",2
"AK ",1
"ND ",1
NA,1
"SD ",1
"OK ",1
