"state","count"
"VA ",464
"CA ",410
"FL ",162
"GA ",122
"NC ",112
"OH ",107
"PA ",70
"IA ",68
"MA ",53
"AL ",52
"TN ",52
"TX ",51
"DC ",50
"MI ",49
"CO ",46
"KY ",44
"MN ",41
"ME ",36
"UT ",28
"MD ",27
"NJ ",24
"NY ",23
"DE ",23
"SC ",18
"CT ",17
"NH ",12
"MO ",9
"IN ",9
"NE ",8
"IL ",8
"MS ",8
"AR ",7
"LA ",7
"KS ",6
"WA ",5
"NV ",4
"NM ",3
"ID ",2
"OR ",1
"ND ",1
"MT ",1
"SD ",1
"OK ",1
"WV ",1
