"state","count"
"FL ",805
"VA ",480
"CA ",390
"TX ",271
"KY ",247
"MS ",167
"NC ",162
"PA ",143
"GA ",135
"NY ",93
"AL ",81
"OH ",79
"MI ",77
"IA ",75
"TN ",70
"WV ",60
"DC ",51
"MD ",50
"MA ",42
"CO ",33
"LA ",32
"ME ",32
"DE ",31
"CT ",26
"UT ",24
"NJ ",23
"SC ",23
"MN ",21
"IL ",17
"AZ ",15
"AR ",14
"IN ",12
"OR ",12
"NH ",10
"MO ",10
"NM ",10
"NE ",6
"WA ",5
"KS ",3
"NV ",3
"OK ",2
NA,2
"RI ",2
"AK ",1
"ND ",1
"ID ",1
"WY ",1
