"state","count"
"CA ",5443
"FL ",2257
"VA ",1188
"KY ",1089
"GA ",1052
"TX ",905
"TN ",556
"PA ",518
"MS ",451
"MI ",390
"NC ",386
"NY ",384
"AL ",325
"OH ",258
"CO ",250
"IA ",221
"MA ",213
"MD ",194
"AZ ",180
"ME ",165
"DC ",153
"WV ",146
"LA ",119
"WA ",116
"AR ",115
"IN ",105
"DE ",102
"SC ",100
"CT ",97
"NJ ",88
"MN ",88
"IL ",79
"UT ",71
"MO ",58
"NM ",53
"NH ",47
"NE ",42
"OR ",38
"NV ",27
"OK ",16
"KS ",15
"VT ",7
"WI ",6
NA,5
"HI ",4
"MSA",3
"RI ",3
"AK ",2
"MT ",2
"ND ",2
"ID ",1
