"state","count"
"CA ",4913
"VA ",1243
"GA ",706
"FL ",537
"CO ",495
"NC ",440
"MI ",324
"IA ",295
"TN ",248
"ME ",224
"PA ",200
"TX ",197
"KY ",185
"AL ",175
"UT ",167
"OH ",147
"AR ",112
"MN ",104
"DC ",101
"NY ",96
"MA ",95
"MD ",89
"NH ",85
"DE ",78
"IL ",62
"NJ ",60
"IN ",40
"NV ",38
"WA ",37
"NM ",36
"CT ",35
"SC ",34
"MO ",31
"MS ",29
"NE ",27
"OK ",22
"KS ",21
"LA ",19
"AZ ",15
"ND ",9
"OR ",5
"SD ",5
"VT ",4
"WV ",3
"MSA",3
"WI ",2
"AK ",2
"HI ",2
"ID ",1
"WY ",1
"MT ",1
"RI ",1
