"state","count"
"CA ",3957
"FL ",2216
"VA ",1237
"KY ",1077
"GA ",818
"TX ",777
"TN ",544
"MS ",429
"PA ",382
"NC ",370
"MI ",361
"CO ",290
"NY ",275
"AL ",261
"IA ",261
"OH ",223
"ME ",162
"MD ",155
"WV ",149
"AZ ",143
"DC ",133
"AR ",129
"MA ",126
"DE ",98
"LA ",88
"MN ",81
"UT ",75
"NJ ",74
"IL ",70
"CT ",67
"IN ",62
"SC ",59
"NH ",51
"NM ",49
"MO ",49
"WA ",39
"NE ",39
"OR ",34
"NV ",15
"KS ",12
"OK ",11
"VT ",9
"RI ",7
"WI ",4
"HI ",3
"ND ",3
"AK ",2
"MSA",2
"ID ",1
NA,1
"WY ",1
"SD ",1
