"state","count"
"CA ",3590
"FL ",1611
"IL ",938
"GA ",854
"VA ",761
"KY ",618
"PA ",529
"TX ",483
"MI ",360
"NY ",319
"NC ",269
"TN ",263
"MA ",231
"DC ",214
"OH ",183
"IA ",168
"AZ ",163
"MD ",152
"CO ",150
"CT ",147
"ME ",145
"OR ",121
"AL ",116
"IN ",103
"SC ",98
"WA ",93
"LA ",64
"NJ ",60
"AR ",57
"DE ",53
"MO ",53
"NM ",53
"MN ",52
"HI ",51
"OK ",51
"WV ",48
"NE ",41
"NV ",34
"UT ",34
"NH ",34
"MS ",34
"KS ",11
"VT ",10
"ND ",6
"WI ",6
NA,5
"RI ",4
"WY ",2
"MSA",2
"SD ",1
"AK ",1
