"state","count"
"CA ",4308
"FL ",1774
"IL ",1174
"VA ",1069
"GA ",1026
"KY ",794
"TX ",693
"PA ",680
"MI ",447
"MS ",439
"TN ",377
"MA ",347
"NY ",337
"OH ",278
"NC ",267
"IA ",235
"AL ",218
"AZ ",203
"CT ",199
"ME ",174
"CO ",170
"MD ",154
"DC ",129
"IN ",126
"OR ",119
"WA ",118
"LA ",96
"SC ",95
"AR ",91
"WV ",77
"DE ",76
"MN ",69
"NJ ",67
"MO ",65
"NM ",57
"NH ",53
"NE ",47
"UT ",47
"NV ",40
"HI ",31
"VT ",15
"OK ",13
"KS ",9
"WI ",9
NA,7
"RI ",5
"ND ",4
"MSA",2
"AK ",1
"WY ",1
"ID ",1
