"state","count"
"CA ",5028
"FL ",2073
"VA ",1196
"IL ",1104
"GA ",1070
"KY ",958
"TX ",818
"PA ",508
"TN ",429
"MS ",427
"MI ",402
"OH ",354
"NY ",351
"MA ",344
"AL ",324
"NC ",317
"IA ",234
"CO ",201
"MD ",190
"ME ",170
"AZ ",161
"CT ",160
"DC ",148
"IN ",142
"WA ",116
"SC ",113
"LA ",109
"AR ",97
"DE ",97
"WV ",95
"MO ",77
"MN ",76
"NJ ",72
"NM ",60
"UT ",44
"NE ",42
"NH ",39
"NV ",38
"OR ",38
"KS ",16
"OK ",15
"VT ",10
"WI ",9
NA,6
"RI ",5
"HI ",4
"ND ",3
"WY ",3
"ID ",1
