"state","count"
"CA ",3612
"FL ",2287
"VA ",1987
"GA ",1512
"NC ",947
"MD ",813
"TX ",610
"TN ",567
"AL ",558
"OH ",394
"MI ",359
"SC ",322
"NV ",317
"IA ",248
"DE ",235
"PA ",210
"DC ",209
"KY ",205
"MN ",200
"CO ",199
"NY ",191
"IL ",186
"MS ",162
"NJ ",152
"AZ ",144
"LA ",143
"MO ",133
"IN ",122
"ME ",88
"CT ",78
"AR ",72
"NE ",60
"OK ",50
"UT ",46
"NH ",44
"MA ",42
"NM ",37
"KS ",33
"WA ",16
"ND ",12
"WV ",10
"WY ",10
"OR ",9
"MSA",7
"WI ",6
NA,3
"SD ",3
"AK ",3
"ID ",3
"VT ",2
"HI ",1
