"state","count"
"FL ",634
"CA ",336
"VA ",334
"PA ",223
"GA ",221
"IL ",187
"KY ",171
"TX ",142
"NC ",126
"MI ",107
"NY ",94
"IA ",75
"MA ",55
"CT ",54
"OH ",53
"TN ",52
"DC ",48
"MD ",45
"DE ",44
"SC ",41
"IN ",39
"NJ ",37
"CO ",34
"AZ ",32
"WA ",32
"AL ",28
"MS ",26
"LA ",24
"ME ",22
"HI ",22
"MN ",19
"WV ",19
"MO ",16
"NH ",14
"OR ",14
"OK ",12
"AR ",9
"NE ",8
"UT ",7
"KS ",6
"NV ",6
"NM ",6
"VT ",3
"ND ",2
"RI ",1
NA,1
"WY ",1
