"state","count"
"FL ",695
"VA ",434
"CA ",388
"PA ",259
"GA ",249
"TX ",206
"KY ",205
"IL ",202
"MS ",172
"NC ",119
"MI ",116
"NY ",100
"IA ",100
"CT ",95
"OH ",86
"MA ",78
"AL ",63
"MD ",60
"DC ",56
"TN ",50
"DE ",49
"NJ ",48
"IN ",43
"LA ",39
"WA ",39
"SC ",39
"AZ ",38
"ME ",32
"WV ",27
"CO ",23
"MN ",22
"MO ",19
"HI ",15
"UT ",13
"NH ",13
"OR ",13
"NE ",11
"AR ",11
"NM ",7
"KS ",6
"NV ",5
"OK ",3
"WY ",2
"ND ",2
NA,1
